fund_id,security_key,pos_size
123729,L@205069@01W@,0.0000453556
123729,L@205115@01W@,0.0002523661
123729,L@205210@01W@,0.0026255660
123729,L@205254@01W@,0.0023987340
123729,L@205263@01W@,0.0000568372
123729,L@205263@03W@,0.0000019854
123729,L@205277@01W@,0.0000533519
123729,L@205297@01W@,0.0014912807
123729,L@205298@01W@,0.0046798438
123729,L@205874@90@,0.0001771379
123729,L@205958@01W@,0.0000408843
123729,L@206168@01W@,0.0000270355
123729,L@206221@01W@,0.0000281160
123729,L@206222@01W@,0.0000008551
123729,L@206228@01W@,0.0000037949
123729,L@206231@01W@,0.0000032736
123729,L@206244@01W@,0.0001895199
123729,L@206246@01W@,0.0021568371
123729,L@206268@01W@,0.0031322697
123729,L@206279@01W@,0.0001433619
123729,L@206280@01W@,0.0001303882
123729,L@206391@01W@,0.0000562642
123729,L@206412@01W@,0.0000221963
123729,L@206422@01W@,0.0000733171
123729,L@206458@01W@,0.0003823417
123729,L@206552@01W@,0.0000212295
123729,L@206828@01W@,0.0001548145
123729,L@206903@01W@,0.0000057711
123729,L@207118@01W@,0.0042603407
123729,L@207120@01W@,0.0000503313
123729,L@207161@01W@,0.0000976573
123729,L@207168@01W@,0.0000458045
123729,L@207236@01W@,0.0001135193
123729,L@207237@01W@,0.0000210955
123729,L@207247@01W@,0.0000743426
123729,L@207360@01W@,0.0000167550
123729,L@207366@01W@,0.0000063752
123729,L@207371@01W@,0.0000026373
123729,L@207443@01W@,0.0000019331
123729,L@207447@01W@,0.0000014612
123729,L@207519@01W@,0.0122334808
123729,L@207779@01W@,0.0000121988
123729,L@207815@01W@,0.0000000955
123729,L@208005@01W@,0.0000629314
123729,L@208013@02W@,0.0016396012
123729,L@208243@01W@,0.0004782018
123729,L@208245@01W@,0.0014752437
123729,L@208331@01W@,0.0009451756
123729,L@208361@01W@,0.0002059695
123729,L@208553@01W@,0.0000125630
123729,L@208660@01W@,0.0000046613
123729,L@208660@02W@,0.0000370910
123729,L@208682@01W@,0.0000796272
123729,L@208698@01W@,0.0004885630
123729,L@208729@01W@,0.0001064766
123729,L@208831@01W@,0.0000621327
123729,L@209036@01W@,0.0002248516
123729,L@209173@01W@,0.0000879523
123729,L@209197@01W@,0.0005941364
123729,L@209199@01W@,0.0008964393
123729,L@209203@01W@,0.0004279757
123729,L@209204@01W@,0.0170358717
123729,L@209217@01W@,0.0000727936
123729,L@209258@01W@,0.0025473356
123729,L@209291@01W@,0.0001068474
123729,L@209383@01W@,0.0001974189
123729,L@209411@01W@,0.0000092735
123729,L@209472@01W@,0.0000018972
123729,L@209598@01W@,0.0001152754
123729,L@209598@02W@,0.0000805630
123729,L@210026@01W@,0.0000267695
123729,L@210132@01W@,0.0000039959
123729,L@210141@01W@,0.0000120175
123729,L@210176@01W@,0.0000036655
123729,L@210201@01W@,0.0001301689
123729,L@210223@01W@,0.0000393749
123729,L@210227@01W@,0.0000371009
123729,L@210438@01W@,0.0060365838
123729,L@210568@01W@,0.0002578427
123729,L@210618@01W@,0.0003746014
123729,L@210652@01W@,0.0034674746
123729,L@210675@01W@,0.0000694558
123729,L@210676@01W@,0.0001418799
123729,L@210839@01W@,0.0000071734
123729,L@210856@01W@,0.0000119977
123729,L@210874@01W@,0.0000256080
123729,L@210889@01W@,0.0000062038
123729,L@211379@01W@,0.0003293451
123729,L@211606@01W@,0.0000112935
123729,L@211694@01W@,0.0000049549
123729,L@211698@01W@,0.0001862616
123729,L@211701@01W@,0.0012673036
123729,L@211703@01W@,0.0000415269
123729,L@211705@01W@,0.0000081025
123729,L@211819@01W@,0.0144444937
123729,L@211889@01W@,0.0002456367
123729,L@211904@01W@,0.0000424721
123729,L@211983@01W@,0.0002907953
123729,L@212128@01W@,0.0002378806
123729,L@212284@01W@,0.0003259480
123729,L@212316@01W@,0.0000166218
123729,L@212317@01W@,0.0000013467
123729,L@212318@01W@,0.0000435097
123729,L@212336@01W@,0.0036812222
123729,L@212342@01W@,0.0000013871
123729,L@212715@01W@,0.0016299500
123729,L@212716@01W@,0.0000432856
123729,L@212773@01W@,0.0028425893
123729,L@212784@01W@,0.0000001049
123729,L@212787@01W@,0.0000919661
123729,L@212898@01W@,0.0000431012
123729,L@213083@01W@,0.0001535774
123729,L@213223@01W@,0.0000118442
123729,L@213391@01W@,0.0000071268
123729,L@213394@01W@,0.0001162003
123729,L@213423@01W@,0.0060675419
123729,L@213511@02W@,0.0132612567
123729,L@213517@01W@,0.0000160444
123729,L@215620@02W@,0.0012913048
123729,L@215671@01W@,0.0000123074
123729,L@215674@01W@,0.0000206500
123729,L@215701@01W@,0.0000192060
123729,L@216823@01W@,0.0000319631
123729,L@219961@01W@,0.0000545340
123729,L@220000@01W@,0.0000191314
123729,L@220020@01W@,0.0000329517
123729,L@220041@01W@,0.0000111544
123729,L@220049@01W@,0.0001749255
123729,L@220409@01W@,0.0000172295
123729,L@220601@01W@,0.0000484367
123729,L@220667@01W@,0.0000080898
123729,L@220693@01W@,0.0001660634
123729,L@220694@01W@,0.0015235506
123729,L@220697@01W@,0.0001916027
123729,L@220705@01W@,0.0000364893
123729,L@220707@01W@,0.0000041178
123729,L@220750@01W@,0.0000098745
123729,L@220753@01W@,0.0001306414
123729,L@220755@03W@,0.0004067378
123729,L@220755@04W@,0.0002612472
123729,L@220772@01W@,0.0000868729
123729,L@221107@03W@,0.0005226640
123729,L@221168@01W@,0.0000544707
123729,L@221241@01W@,0.0000041861
123729,L@221265@01W@,0.0011138883
123729,L@221315@01W@,0.0001066658
123729,L@221631@01W@,0.0000018645
123729,L@221858@02W@,0.0138361864
123729,L@221859@01W@,0.0000701374
123729,L@221864@01W@,0.0000986064
123729,L@222042@01W@,0.0003412600
123729,L@222047@01W@,0.0000346000
123729,L@222081@01W@,0.0000715656
123729,L@222097@01W@,0.0000105631
123729,L@222124@01W@,0.0000095679
123729,L@222302@01W@,0.0004310343
123729,L@222374@01W@,0.0016862019
123729,L@223008@01W@,0.0000174185
123729,L@223036@01W@,0.0000910714
123729,L@223489@01W@,0.0008333213
123729,L@223502@01W@,0.0033735705
123729,L@223504@01W@,0.0001420499
123729,L@223507@01W@,0.0002385820
123729,L@223507@03W@,0.0000002808
123729,L@223538@01W@,0.0003480737
123729,L@223539@01W@,0.0054164655
123729,L@225684@01W@,0.0001163757
123729,L@225684@02W@,0.0000032691
123729,L@227058@01W@,0.0002741694
123729,L@227279@01W@,0.0000017395
123729,L@227616@01W@,0.0001460877
123729,L@228076@01W@,0.0000367605
123729,L@228918@01W@,0.0004201279
123729,L@229239@01W@,0.0000230407
123729,L@229336@01W@,0.0008030649
123729,L@231158@01W@,0.0000484048
123729,L@231680@01W@,0.0000363445
123729,L@231707@01W@,0.0000022079
123729,L@231827@01W@,0.0000282143
123729,L@231857@01W@,0.0000005008
123729,L@232797@01W@,0.0001577732
123729,L@232797@05W@,0.0000879061
123729,L@232838@01W@,0.0000031737
123729,L@233004@02W@,0.0000009665
123729,L@233216@02W@,0.0000090977
123729,L@234079@01W@,0.0000702481
123729,L@234083@01W@,0.0000274761
123729,L@234100@01W@,0.0000022488
123729,L@234339@01W@,0.0000006147
123729,L@235577@01W@,0.0000291969
123729,L@235640@01W@,0.0005342555
123729,L@235736@01W@,0.0000048640
123729,L@235743@01W@,0.0000023919
123729,L@235746@01W@,0.0000004894
123729,L@236156@01W@,0.0000527885
123729,L@236358@01W@,0.0000364832
123729,L@237265@01W@,0.0003094858
123729,L@237300@01W@,0.0000168876
123729,L@237342@01W@,0.0000024261
123729,L@237343@01W@,0.0002600285
123729,L@237344@01W@,0.0000081791
123729,L@237461@01W@,0.0000869649
123729,L@237981@01W@,0.0003549844
123729,L@237983@01W@,0.0001234382
123729,L@238616@01W@,0.0003222546
123729,L@239056@01W@,0.0001026399
123729,L@240010@01W@,0.0000070165
123729,L@240097@01W@,0.0000083720
123729,L@240643@01W@,0.0000207289
123729,L@240757@01W@,0.0000169946
123729,L@240999@01W@,0.0000339244
123729,L@241016@02W@,0.0001898830
123729,L@241318@01W@,0.0000028564
123729,L@241324@01W@,0.0000182519
123729,L@241385@90@,0.0001037808
123729,L@242083@01W@,0.0000005015
123729,L@242899@02W@,0.0000398934
123729,L@243090@01W@,0.0158062764
123729,L@243481@01W@,0.0000303420
123729,L@243540@01W@,0.0000053666
123729,L@243562@01W@,0.0000015174
123729,L@245079@02W@,0.0000559593
123729,L@245499@01W@,0.0000224887
123729,L@245804@01W@,0.0072349436
123729,L@247576@01W@,0.0000083130
123729,L@247656@01W@,0.0000193088
123729,L@247662@01W@,0.0000139246
123729,L@247704@01W@,0.0000370734
123729,L@248441@02W@,0.0000158890
123729,L@249860@01W@,0.0000751713
123729,L@249978@01W@,0.0000013372
123729,L@249979@01W@,0.0000080729
123729,L@249986@01W@,0.0008694148
123729,L@249992@01W@,0.0000023602
123729,L@249995@01W@,0.0000008688
123729,L@250015@01W@,0.0000008011
123729,L@250020@01W@,0.0000705328
123729,L@250740@01W@,0.0007495673
123729,L@250900@01W@,0.0010642416
123729,L@251742@01W@,0.0021295357
123729,L@251871@01W@,0.0003779039
123729,L@251902@01W@,0.0000057077
123729,L@251906@01W@,0.0000155139
123729,L@252378@01W@,0.0014882447
123729,L@252499@02W@,0.0018447877
123729,L@256939@01W@,0.0000266797
123729,L@256943@01W@,0.0000016271
123729,L@256944@01W@,0.0000425650
123729,L@256952@01C@,0.0000675119
123729,L@256954@01W@,0.0000254996
123729,L@256958@01W@,0.0003265526
123729,L@256960@01W@,0.0000007602
123729,L@257424@03W@,0.0000227379
123729,L@257679@01W@,0.0000005692
123729,L@257955@01W@,0.0000206159
123729,L@259378@01W@,0.0000776938
123729,L@259938@01W@,0.0000178016
123729,L@260538@01W@,0.0001725555
123729,L@270147@01W@,0.0000057829
123729,L@270152@01W@,0.0000002071
123729,L@270156@01W@,0.0000040847
123729,L@270248@01W@,0.0003816047
123729,L@270268@01W@,0.0002250977
123729,L@270321@01W@,0.0000725205
123729,L@270591@02W@,0.0003165999
123729,L@270595@01W@,0.0000051450
123729,L@270601@01W@,0.0000579378
123729,L@270654@01W@,0.0038849332
123729,L@270656@01W@,0.0000681203
123729,L@270822@01W@,0.0000026523
123729,L@270888@01W@,0.0000163854
123729,L@270934@01W@,0.0001179618
123729,L@271273@01W@,0.0000001120
123729,L@271354@01W@,0.0000073599
123729,L@271369@01W@,0.0000012532
123729,L@271373@01W@,0.0000039376
123729,L@271376@01W@,0.0000160900
123729,L@271379@01W@,0.0000376274
123729,L@271390@01W@,0.0000845575
123729,L@271393@01W@,0.0000652287
123729,L@271403@01W@,0.0000314944
123729,L@271410@01W@,0.0000022529
123729,L@271421@01W@,0.0000076205
123729,L@271739@01W@,0.0000128646
123729,L@271811@01W@,0.0000073496
123729,L@272227@01W@,0.0000025075
123729,L@272513@01W@,0.0000202398
123729,L@272544@01W@,0.0000052937
123729,L@272546@01W@,0.0000695514
123729,L@272547@01W@,0.0000180717
123729,L@272585@01W@,0.0000010781
123729,L@272586@01W@,0.0000012274
123729,L@272901@01W@,0.0000012348
123729,L@272906@02W@,0.0000061544
123729,L@272906@04W@,0.0000203111
123729,L@272985@01W@,0.0000544383
123729,L@273097@01W@,0.0000042893
123729,L@273168@01W@,0.0007098701
123729,L@273247@01W@,0.0000464596
123729,L@273366@01W@,0.0000114501
123729,L@273548@01W@,0.0000003110
123729,L@273662@01W@,0.0000002988
123729,L@273715@01W@,0.0000483007
123729,L@273820@01W@,0.0000867118
123729,L@273879@01W@,0.0000099154
123729,L@273988@01W@,0.0083062463
123729,L@274084@01W@,0.0001990911
123729,L@274135@01W@,0.0000039047
123729,L@274136@01W@,0.0000199243
123729,L@274176@01W@,0.0002050146
123729,L@274181@01W@,0.0002668156
123729,L@274245@01W@,0.0010572815
123729,L@274411@01W@,0.0000180803
123729,L@274489@01W@,0.0000379242
123729,L@274621@01W@,0.0000292142
123729,L@274680@01W@,0.0002065966
123729,L@274752@01W@,0.0001800658
123729,L@274753@01W@,0.0002747678
123729,L@274765@01W@,0.0000010222
123729,L@274774@01W@,0.0000826969
123729,L@275122@01W@,0.0000000479
123729,L@275240@02W@,0.0000082265
123729,L@275291@01W@,0.0000222331
123729,L@275294@01W@,0.0000302028
123729,L@275344@01W@,0.0000292005
123729,L@275364@02W@,0.0000120060
123729,L@275365@01W@,0.0000348979
123729,L@275402@01W@,0.0000062559
123729,L@275404@01W@,0.0000004804
123729,L@275407@01W@,0.0000015639
123729,L@275411@01W@,0.0000088747
123729,L@275425@01W@,0.0000140983
123729,L@275458@01W@,0.0000739051
123729,L@275469@01W@,0.0034774248
123729,L@275853@01W@,0.0000066300
123729,L@275945@01W@,0.0000013625
123729,L@276576@04W@,0.0000369564
123729,L@276578@01W@,0.0000068251
123729,L@276595@01W@,0.0000173776
123729,L@276660@01W@,0.0000013346
123729,L@276762@01W@,0.0001205976
123729,L@276774@01W@,0.0000007876
123729,L@276997@01W@,0.0000173651
123729,L@277784@01W@,0.0000579811
123729,L@277916@01W@,0.0000082722
123729,L@278239@01W@,0.0000018351
123729,L@278298@01W@,0.0007937687
123729,L@278785@01W@,0.0002014478
123729,L@279116@01W@,0.0000129825
123729,L@279327@01W@,0.0038514696
123729,L@279384@01W@,0.0000470606
123729,L@279423@01W@,0.0000024962
123729,L@279474@01W@,0.0000038250
123729,L@279502@01W@,0.0000152473
123729,L@281504@01W@,0.0007671205
123729,L@281616@01W@,0.0000116717
123729,L@281616@04W@,0.0000130230
123729,L@281667@01W@,0.0247038696
123729,L@281667@02W@,0.0000686460
123729,L@281667@03W@,0.0009930240
123729,L@281797@01W@,0.0041832137
123729,L@281799@01W@,0.0017287367
123729,L@282051@01W@,0.0000010592
123729,L@282290@01W@,0.0000106765
123729,L@282551@01W@,0.0000037821
123729,L@282569@01W@,0.0000056095
123729,L@282891@01W@,0.0000719012
123729,L@282891@02W@,0.0000094702
123729,L@284173@01W@,0.0000079418
123729,L@284300@01W@,0.0000009354
123729,L@284417@02W@,0.0000062102
123729,L@284497@01W@,0.0000333483
123729,L@284650@01W@,0.0000315400
123729,L@284669@01W@,0.0001413625
123729,L@284701@01W@,0.0000404759
123729,L@284854@02W@,0.0001272703
123729,L@284885@01W@,0.0000168444
123729,L@284947@01W@,0.0000057401
123729,L@284952@01W@,0.0000016310
123729,L@284955@01W@,0.0000063133
123729,L@284958@01W@,0.0000002371
123729,L@284978@01W@,0.0000006440
123729,L@284979@01W@,0.0000022079
123729,L@284994@01W@,0.0000013724
123729,L@284996@01W@,0.0001484255
123729,L@285004@01W@,0.0000016998
123729,L@285140@01W@,0.0000272516
123729,L@285166@01W@,0.0001299426
123729,L@285343@01W@,0.0000962961
123729,L@285585@01W@,0.0000271634
123729,L@285644@01W@,0.0000402343
123729,L@285978@01W@,0.0000334836
123729,L@287209@01W@,0.0004920968
123729,L@287483@01W@,0.0000023525
123729,L@287585@01W@,0.0000281108
123729,L@287870@01W@,0.0000028622
123729,L@287945@01W@,0.0000194385
123729,L@288135@01W@,0.0082722511
123729,L@288679@01W@,0.0000060242
123729,L@288801@01W@,0.0000193161
123729,L@289032@01W@,0.0000279731
123729,L@289662@01W@,0.0004227766
123729,L@289662@02W@,0.0190250259
123729,L@289662@03W@,0.0000095452
123729,L@290530@01W@,0.0019424557
123729,L@290956@01W@,0.0000181707
123729,L@292680@01W@,0.0024730263
123729,L@294220@01W@,0.0029160979
123729,L@294880@01W@,0.0001080575
123729,L@295106@01W@,0.0029791417
123729,L@295118@01W@,0.0076668100
123729,L@295159@01W@,0.0000020396
123729,L@295171@01W@,0.0071256673
123729,L@295471@01W@,0.0000018399
123729,L@295821@01W@,0.0003181645
123729,L@296031@01W@,0.0000062998
123729,L@296078@01W@,0.0000183851
123729,L@296281@01W@,0.0000122154
123729,L@297068@01W@,0.0003667630
123729,L@297099@01W@,0.0000086366
123729,L@297285@01W@,0.0034046199
123729,L@298090@01W@,0.0002715206
123729,L@298097@01W@,0.0000037949
123729,L@300103@01W@,0.0000170026
123729,L@311360@01W@,0.0053068437
123729,L@311480@01W@,0.0000078019
123729,L@311807@01W@,0.0000223353
123729,L@312043@01W@,0.0000038006
123729,L@313304@02W@,0.0002941303
123729,L@313842@01W@,0.0000425650
123729,L@313845@01W@,0.0000210065
123729,L@313849@01W@,0.0041317632
123729,L@313856@01W@,0.0000129645
123729,L@314164@01W@,0.0000133107
123729,L@314671@01W@,0.0000019805
123729,L@314813@01W@,0.0000001130
123729,L@315064@01W@,0.0085263643
123729,L@315119@01W@,0.0002326866
123729,L@315371@01W@,0.0016128111
123729,L@315500@01W@,0.0000088718
123729,L@315565@01W@,0.0021218073
123729,L@315630@01W@,0.0048344242
123729,L@315909@01W@,0.0000074932
123729,L@315915@01W@,0.0000100156
123729,L@315942@01W@,0.0000012021
123729,L@316178@01W@,0.0060041444
123729,L@316576@01W@,0.0001699347
123729,L@316634@01W@,0.0001355962
123729,L@316816@01W@,0.0051614684
123729,L@317228@01W@,0.0001069185
123729,L@317372@01W@,0.0007673069
123745,L@@@560599201,0.0017015721
123745,L@001078@01@,0.0003479130
123745,L@001356@01@,0.0000620389
123745,L@001602@01@,0.0005966699
123745,L@001690@01@,0.0047528483
123745,L@001891@01@,0.0001155153
123745,L@002285@01@,0.0013720416
123745,L@002991@01@,0.0006683467
123745,L@003144@01@,0.0015131462
123745,L@003813@01@,0.0000766963
123745,L@004029@01@,0.0007036563
123745,L@004060@01@,0.0021678708
123745,L@004503@01@,0.0031478947
123745,L@004598@01@,0.0002469848
123745,L@004737@01@,0.0000712622
123745,L@004839@01@,0.0009330152
123745,L@005047@01@,0.0009007693
123745,L@005125@01@,0.0001462051
123745,L@005180@90@,0.0000742127
123745,L@005691@90@,0.0002597673
123745,L@006008@01@,0.0012749234
123745,L@006066@01@,0.0001333808
123745,L@006135@01@,0.0000988091
123745,L@006266@01@,0.0025930291
123745,L@007257@01@,0.0007071987
123745,L@007435@01@,0.0004661160
123745,L@008479@01@,0.0003892803
123745,L@008539@01@,0.0006960563
123745,L@008543@01@,0.0001076680
123745,L@008762@01@,0.0008457109
123745,L@010190@01@,0.0000712916
123745,L@010565@01@,0.0001769902
123745,L@011259@01@,0.0014701872
123745,L@011264@01@,0.0001847768
123745,L@011506@01@,0.0587096997
123745,L@012142@01@,0.0010411585
123745,L@012294@01@,0.0225506369
123745,L@012673@90@,0.0002971392
123745,L@013312@90@,0.0000949861
123745,L@013526@01@,0.0513041243
123745,L@013988@01@,0.0001555526
123745,L@014538@90@,0.0008547158
123745,L@015181@90@,0.0004891941
123745,L@015509@90@,0.0003729295
123745,L@016101@01@,0.0002506247
123745,L@016225@01@,0.0488123447
123745,L@016603@92@,0.0010279971
123745,L@017933@01@,0.0351265073
123745,L@017941@01@,0.0199723486
123745,L@018468@01@,0.0188858658
123745,L@018774@01@,0.0207572095
123745,L@019935@01@,0.0652682856
123745,L@020548@01@,0.0000900127
123745,L@020683@04@,0.0000249087
123745,L@020779@01@,0.0003021630
123745,L@024232@01@,0.0008391199
123745,L@024379@01@,0.0000689187
123745,L@024800@01@,0.0002198072
123745,L@024856@01@,0.0005752595
123745,L@025434@01@,0.0001430812
123745,L@026539@01@,0.0000940911
123745,L@029517@01@,0.0007133865
123745,L@030806@90@,0.0001449978
123745,L@064063@01@,0.0506883748
123745,L@065662@90@,0.0006559974
123745,L@100091@02W@,0.0000528593
123745,L@101310@90@,0.0012436970
123745,L@112876@01@,0.0704284161
123745,L@114628@01@,0.0004908432
123745,L@116029@01@,0.0685699582
123745,L@117036@01@,0.0000682221
123745,L@120794@01@,0.0006003798
123745,L@133870@90@,0.0004921778
123745,L@138601@01@,0.0000134049
123745,L@142230@01@,0.0448497683
123745,L@142248@90@,0.0005087934
123745,L@147208@01@,0.0348345041
123745,L@148770@01@,0.0026107039
123745,L@150277@01@,0.0109900124
123745,L@156156@01@,0.0000692830
123745,L@160225@01@,0.0001427331
123745,L@163921@01@,0.0140395444
123745,L@165649@01@,0.0535772927
123745,L@170748@01@,0.0280974135
123745,L@176659@01@,0.0267818272
123745,L@177088@01@,0.0001044084
123745,L@177739@01@,0.0012104283
123745,L@177884@01@,0.0000802074
123745,L@178814@01@,0.0000911596
123745,L@178863@01@,0.0012619116
123745,L@179534@01@,0.0013614707
123745,L@179605@01@,0.0000135350
123745,L@179621@01@,0.0016292966
123745,L@179741@01@,0.0019751228
123745,L@179831@01@,0.0274230614
123745,L@184321@01@,0.0341235958
123745,L@185532@01@,0.0577193536
123745,L@186206@01@,0.0310400985
123745,L@186846@01@,0.0525496639
123745,L@187491@02@,0.0003194476
123745,L@201218@01W@,0.0002082676
123745,L@246116@90@,0.0008211489
123857,L@107590@01@,0.7166874409
123857,L@108756@01@,0.0190678686
123862,L@004241@01@,0.0006284528
123862,L@005072@05@,0.0629844964
123862,L@005073@19@,0.0006811546
123862,L@005073@22@,0.0076293754
123862,L@005671@01@,0.0025123272
123862,L@005742@01@,0.0218860302
123862,L@013561@01@,0.0323973522
123862,L@018306@01@,0.0253551714
123862,L@018383@01@,0.1314993501
123862,L@018792@01@,0.0002995174
123862,L@019163@01@,0.4073967040
123862,L@020696@03@,0.0036285885
123862,L@024287@08@,0.0172726698
123862,L@028520@90@,0.0055393176
123862,L@029194@90@,0.0004892048
123862,L@029607@01@,0.0028317308
123862,L@030259@01@,0.0001706273
123862,L@031717@90@,0.0077576605
123862,L@136648@02@,0.0387460440
123862,L@149738@06@,0.1065282226
123862,L@183700@01@,0.0136890272
123862,L@184748@01@,0.0161115881
123862,L@201336@90@,0.0008882068
123862,S@008446@01@,0.0177535843
123862,S@108132@01@,0.0216290094
123862,S@136384@01@,0.0506432429
123862,S@163629@01@,0.0030513378
124762,L@@@55303QAE0,0.0002216550
124762,L@001045@04@,0.0271905959
124762,L@001209@01@,0.0003878891
124762,L@001487@01@,0.0051090033
124762,L@001690@01@,0.0070597348
124762,L@001794@01@,0.0224585645
124762,L@002086@01@,0.0003662428
124762,L@003243@01@,0.0288843606
124762,L@004016@02@,0.0271586329
124762,L@004060@01@,0.0038797960
124762,L@004560@01@,0.0048545413
124762,L@004622@01@,0.0008395502
124762,L@004839@01@,0.0068473490
124762,L@004842@01@,0.0051298328
124762,L@004843@01@,0.0126644261
124762,L@005018@01@,0.0090338346
124762,L@005073@19@,0.0229181051
124762,L@005600@05@,0.0498091653
124762,L@006097@01@,0.0005997624
124762,L@006310@05@,0.0002824890
124762,L@006994@01@,0.0024774601
124762,L@007228@01@,0.0009614294
124762,L@007637@01@,0.0034986020
124762,L@007647@01@,0.0022726620
124762,L@008214@06@,0.0154123874
124762,L@008789@01@,0.0074646249
124762,L@009411@01@,0.0395428240
124762,L@010016@01@,0.0082102092
124762,L@010498@01@,0.0111050233
124762,L@010816@01@,0.0066301255
124762,L@010984@10@,0.0010475483
124762,L@011446@01@,0.0011176000
124762,L@011721@01@,0.0091862502
124762,L@012236@01@,0.0060454910
124762,L@012395@01@,0.0122650722
124762,L@012673@90@,0.0075860443
124762,L@012886@04@,0.0077424021
124762,L@013579@01@,0.0039349636
124762,L@014316@01@,0.0031670858
124762,L@014412@01@,0.0166681726
124762,L@014418@01@,0.0093121361
124762,L@014538@90@,0.0197608732
124762,L@014624@01@,0.0173996259
124762,L@014790@01@,0.0017184948
124762,L@014934@01@,0.0030330508
124762,L@015520@01@,0.0123547846
124762,L@015533@01@,0.0063339700
124762,L@015576@01@,0.0065224026
124762,L@015708@01@,0.0259747580
124762,L@017874@01@,0.0081948787
124762,L@018043@01@,0.0064627742
124762,L@018043@02@,0.0026677183
124762,L@019154@01@,0.0008228986
124762,L@020233@01@,0.0077077318
124762,L@021487@01@,0.0009575637
124762,L@025167@01@,0.0082808221
124762,L@027845@01@,0.0208314285
124762,L@028924@01@,0.0149726132
124762,L@029453@01@,0.0179427527
124762,L@029955@01@,0.0162756201
124762,L@030007@01@,0.0008820951
124762,L@030032@01@,0.0097116567
124762,L@030255@01@,0.0037950485
124762,L@030536@01@,0.0039625773
124762,L@061685@01@,0.0088146599
124762,L@062640@07@,0.0029770075
124762,L@064344@01@,0.0114101740
124762,L@066065@01@,0.0157921128
124762,L@101204@02@,0.0011848948
124762,L@101317@90@,0.0013462425
124762,L@114524@01@,0.0175318159
124762,L@121718@01@,0.0075857327
124762,L@122061@01@,0.0008791500
124762,L@138861@01@,0.0088526169
124762,L@149318@01@,0.0056757801
124762,L@154357@01@,0.0101138325
124762,L@160668@01@,0.0251991712
124762,L@161844@01@,0.0152899912
124762,L@162254@01@,0.0016036580
124762,L@162401@01@,0.0070836847
124762,L@166016@01@,0.0024693175
124762,L@170617@01@,0.0058161407
124762,L@174022@02@,0.0042648353
124762,L@174310@01@,0.0017980057
124762,L@174317@01@,0.0040534558
124762,L@176404@01@,0.0778564885
124762,L@177264@02@,0.0119847702
124762,L@177637@01@,0.0003684265
124762,L@179925@01@,0.0093936473
124762,L@180474@01@,0.0010365654
124762,L@184961@01@,0.0006244194
124762,L@212340@90@,0.0042767348
124762,L@247881@90@,0.0114631122
124762,S@108132@01@,0.0590247735
124762,S@136384@01@,0.0358304381
124762,S@247881@90@,0.0004885557
124773,L@001414@02@,0.0648037195
124773,L@003226@01@,0.0003365938
124773,L@005439@01@,0.0020270236
124773,L@007647@01@,0.0000900837
124773,L@010565@01@,0.0004444332
124773,L@012141@01@,0.0813821778
124773,L@012142@01@,0.1289516687
124773,L@013988@01@,0.0906626657
124773,L@025356@01@,0.1308256686
124773,L@029955@01@,0.3077642620
124773,L@138743@01@,0.0431511216
124773,L@143640@01@,0.0903141424
124773,L@164086@01@,0.0592464283
124931,L@@@02076XAA0,0.0052348170
124931,L@001045@04@,0.0146478452
124931,L@003851@03@,0.0386862792
124931,L@005600@05@,0.0053052781
124931,L@006104@01@,0.0238989908
124931,L@006310@04@,0.0030464532
124931,L@007343@01@,0.0287674610
124931,L@007648@01@,0.0140542844
124931,L@008440@01@,0.0026767554
124931,L@009083@02@,0.0003491369
124931,L@009465@01@,0.0106438538
124931,L@010530@01@,0.0303918123
124931,L@011923@01@,0.0193995554
124931,L@012886@01@,0.0026628694
124931,L@013714@03@,0.0024170419
124931,L@014934@01@,0.0269987881
124931,L@015708@01@,0.0200622492
124931,L@016477@03@,0.0274403598
124931,L@016478@01@,0.0316546559
124931,L@018443@01@,0.0120376628
124931,L@020791@01@,0.0107601956
124931,L@021487@01@,0.0014390229
124931,L@024379@01@,0.0161530860
124931,L@024405@01@,0.0189977828
124931,L@025119@01@,0.0029702964
124931,L@025167@01@,0.0161350276
124931,L@026069@01@,0.0216750316
124931,L@027845@01@,0.0030192176
124931,L@028349@01@,0.0262798797
124931,L@029173@01@,0.0363033637
124931,L@029453@01@,0.0244809184
124931,L@029955@01@,0.0254603457
124931,L@060800@01@,0.0041090492
124931,L@060992@01@,0.0102850702
124931,L@061739@01@,0.0311811566
124931,L@063501@01@,0.0241393782
124931,L@102915@02W@,0.0106199300
124931,L@133768@01@,0.0122966683
124931,L@136648@02@,0.0393233523
124931,L@143356@01@,0.0094263125
124931,L@149177@01@,0.0161833372
124931,L@150699@01@,0.0089505175
124931,L@155393@01@,0.0121362433
124931,L@157415@01@,0.0409916230
124931,L@160329@03@,0.0086820833
124931,L@160549@01@,0.0028896215
124931,L@160684@02@,0.0029973499
124931,L@162353@01@,0.0410280079
124931,L@163610@01@,0.0014254324
124931,L@164652@01@,0.0080402624
124931,L@165652@01@,0.0240742248
124931,L@177966@01@,0.0092904037
124931,L@179889@01@,0.0092186322
124931,L@180635@01@,0.0014329551
124931,L@181989@01@,0.0032173996
124931,L@183388@01@,0.0170232747
124931,L@183581@01@,0.0057084854
124931,L@184040@01@,0.0229672007
124931,L@184442@01@,0.0154422615
124931,L@186783@01@,0.0254518315
